order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD19338,CUST7338,65,PROD511,Pakistan,6/3/2023,5/16/2025,0,active,12/8/2024,312.27,8,35,Clothing,Jeans,Clothing,Male
ORD5852,CUST1852,21,PROD1052,India,6/2/2021,7/22/2024,4,paused,8/3/2021,308.27,6,29,Home,Sneakers,Clothing,Male
ORD20894,CUST8894,37,PROD500,Canada,1/2/2023,6/28/2024,3,cancelled,11/17/2023,63.37,1,8,Electronics,Smartphone,Electronics,Other
ORD6479,CUST2479,46,PROD1679,USA,11/29/2020,3/19/2021,0,active,4/27/2024,214.73,7,47,Sports,Moisturizer,Beauty,Female
ORD19796,CUST7796,24,PROD523,USA,2/24/2019,6/21/2025,2,active,11/5/2020,216.25,3,28,Beauty,Cricket Bat,Sports,Female
ORD6152,CUST2152,21,PROD1352,Pakistan,12/20/2020,7/24/2025,3,active,2/23/2022,221.26,9,2,Electronics,Running Shoes,Sports,Male
ORD19421,CUST7421,38,PROD547,Germany,4/14/2023,4/25/2025,1,active,12/21/2024,302.76,5,48,Beauty,Sunscreen,Beauty,Male
ORD21995,CUST9995,57,PROD534,Canada,2/10/2022,2/14/2025,1,paused,10/5/2024,246.8,2,26,Electronics,Air Purifier,Home,Female
ORD5621,CUST1621,34,PROD821,India,7/7/2023,7/30/2023,5,active,1/20/2025,415.64,1,13,Beauty,Skirt,Clothing,Female
ORD20303,CUST8303,67,PROD515,Germany,5/31/2025,5/12/2025,0,active,5/31/2025,90.54,3,18,Beauty,Hoodie,Clothing,Female
ORD19700,CUST7700,52,PROD541,USA,7/21/2022,8/6/2025,1,active,8/19/2022,142.56,5,22,Clothing,Face Wash,Beauty,Female
ORD5077,CUST1077,35,PROD277,UK,7/17/2021,12/8/2024,2,cancelled,10/28/2024,1519.11,1,47,Sports,Tablet,Electronics,Female
ORD19484,CUST7484,65,PROD520,India,2/23/2020,3/13/2025,1,active,3/21/2023,121.2,6,21,Home,Football,Sports,Male
ORD20816,CUST8816,41,PROD514,Canada,12/23/2021,5/5/2024,3,cancelled,2/16/2022,63.69,3,3,Electronics,Sneakers,Clothing,Male
ORD21643,CUST9643,39,PROD501,Germany,7/22/2019,1/5/2025,3,paused,8/27/2023,78.85,5,22,Home,Laptop,Electronics,Female
ORD6857,CUST2857,61,PROD2057,Canada,2/23/2023,10/10/2023,1,active,11/6/2024,44.94,9,7,Clothing,Sneakers,Clothing,Female
ORD5787,CUST1787,47,PROD987,Canada,5/19/2022,7/20/2024,3,cancelled,3/12/2025,80.74,8,33,Home,Dress,Clothing,Female
ORD19245,CUST7245,28,PROD503,USA,9/16/2021,6/22/2025,0,active,3/2/2023,437.67,8,48,Beauty,Headphones,Electronics,Female
ORD19077,CUST7077,61,PROD535,Germany,12/8/2020,6/14/2025,0,active,12/31/2020,531.34,9,34,Home,Desk Lamp,Home,Male
ORD21897,CUST9897,54,PROD527,Germany,12/10/2019,10/13/2024,1,paused,1/28/2020,206.26,3,24,Sports,Swim Goggles,Sports,Male
ORD19353,CUST7353,54,PROD512,India,2/4/2021,5/5/2025,1,active,1/7/2023,556.95,4,52,Home,Dress,Clothing,Female
ORD6249,CUST2249,49,PROD1449,Germany,2/8/2022,8/2/2023,4,cancelled,8/30/2024,27.02,6,35,Home,Smartwatch,Electronics,Male
ORD20065,CUST8065,46,PROD531,UK,12/20/2023,7/19/2025,0,active,5/28/2024,178.05,2,44,Beauty,Vacuum Cleaner,Home,Male
ORD21158,CUST9158,65,PROD544,UK,10/5/2021,10/31/2024,2,cancelled,8/6/2024,23.36,2,14,Home,Moisturizer,Beauty,Female
ORD21381,CUST9381,38,PROD507,USA,2/28/2023,12/13/2024,4,cancelled,1/25/2024,80.4,1,8,Home,Speaker,Electronics,Female
ORD19138,CUST7138,24,PROD524,India,12/5/2021,7/17/2025,1,active,4/2/2025,481.02,6,33,Clothing,Cycling Helmet,Sports,Male
ORD19206,CUST7206,40,PROD512,Canada,8/5/2023,4/25/2025,1,active,6/4/2024,425.75,5,47,Home,Dress,Clothing,Female
ORD6074,CUST2074,59,PROD1274,USA,12/2/2021,3/19/2024,2,active,5/3/2022,135.26,8,36,Clothing,Skirt,Clothing,Female
ORD19074,CUST7074,21,PROD525,India,2/16/2021,7/19/2025,1,active,3/20/2025,402.26,5,49,Home,Running Shoes,Sports,Male
ORD6686,CUST2686,51,PROD1886,Pakistan,3/14/2021,8/7/2023,0,cancelled,9/17/2023,1804.28,1,32,Home,Jacket,Clothing,Female
ORD5516,CUST1516,51,PROD716,India,3/4/2021,6/17/2023,1,cancelled,7/18/2024,142.25,9,40,Home,Dining Table,Home,Male
ORD5574,CUST1574,34,PROD774,Pakistan,12/15/2021,5/27/2025,4,active,12/16/2024,55.16,8,5,Beauty,Skirt,Clothing,Male
ORD21265,CUST9265,42,PROD512,Canada,11/13/2019,8/22/2024,3,cancelled,7/31/2024,32.02,3,9,Electronics,Dress,Clothing,Female
ORD5087,CUST1087,52,PROD287,Pakistan,4/5/2022,6/20/2023,1,cancelled,3/27/2024,1495.51,1,45,Home,Refrigerator,Home,Female
ORD6373,CUST2373,64,PROD1573,Canada,6/7/2021,9/15/2024,3,paused,3/6/2022,253.18,7,36,Clothing,Headphones,Electronics,Female
ORD6815,CUST2815,54,PROD2015,India,9/11/2021,4/23/2023,2,active,12/31/2024,40.29,8,27,Sports,Tennis Racket,Sports,Female
ORD21758,CUST9758,44,PROD547,Germany,7/25/2019,10/13/2024,3,paused,3/11/2023,149.2,4,20,Sports,Sunscreen,Beauty,Male
ORD19121,CUST7121,69,PROD507,India,3/6/2022,4/27/2025,0,active,12/1/2023,561.08,9,51,Beauty,Speaker,Electronics,Male
ORD19859,CUST7859,35,PROD533,Germany,4/5/2020,6/19/2025,1,active,3/23/2024,291.31,5,37,Electronics,Blender,Home,Male
ORD19888,CUST7888,43,PROD534,Pakistan,11/10/2020,8/8/2025,1,active,1/27/2024,245.45,7,38,Beauty,Air Purifier,Home,Female
ORD20131,CUST8131,54,PROD531,Pakistan,4/28/2025,6/4/2025,0,active,5/5/2025,186.04,2,20,Sports,Vacuum Cleaner,Home,Female
ORD6133,CUST2133,64,PROD1333,USA,12/9/2022,5/24/2024,4,active,4/5/2024,168.95,9,5,Electronics,Dumbbells,Sports,Male
ORD20099,CUST8099,41,PROD520,USA,8/3/2024,3/19/2025,0,active,12/15/2024,196.81,1,12,Beauty,Football,Sports,Male
ORD21771,CUST9771,36,PROD536,India,7/20/2021,2/19/2025,2,paused,2/15/2023,67.83,5,9,Electronics,Microwave,Home,Female
ORD20315,CUST8315,55,PROD501,USA,4/27/2025,6/2/2025,1,active,5/31/2025,171.92,1,10,Electronics,Laptop,Electronics,Other
ORD20263,CUST8263,68,PROD533,USA,10/13/2024,5/6/2025,0,active,10/22/2024,84.19,1,7,Sports,Blender,Home,Male
ORD21504,CUST9504,41,PROD515,Pakistan,2/28/2022,9/25/2024,4,cancelled,3/21/2022,109.54,4,5,Beauty,Hoodie,Clothing,Male
ORD21780,CUST9780,58,PROD547,India,3/29/2019,11/27/2024,1,paused,11/10/2022,135.65,2,18,Clothing,Sunscreen,Beauty,Other
ORD5798,CUST1798,42,PROD998,UK,2/8/2021,1/17/2025,1,cancelled,12/16/2024,389.13,4,38,Sports,Running Shoes,Sports,Female
ORD6863,CUST2863,58,PROD2063,Germany,8/17/2021,10/1/2023,4,active,10/24/2022,331.38,5,6,Clothing,Gaming Console,Electronics,Male
ORD5123,CUST1123,68,PROD323,USA,4/25/2023,9/24/2024,1,cancelled,3/26/2025,649.18,2,38,Electronics,Gaming Console,Electronics,Male
ORD19523,CUST7523,31,PROD523,Germany,6/29/2021,3/18/2025,1,active,4/9/2024,189.84,6,32,Home,Cricket Bat,Sports,Male
ORD19823,CUST7823,44,PROD504,Canada,12/2/2020,6/5/2025,1,active,8/26/2024,290.29,2,37,Clothing,Camera,Electronics,Male
ORD20312,CUST8312,50,PROD515,USA,2/26/2025,5/13/2025,1,active,4/30/2025,247.64,3,12,Home,Hoodie,Clothing,Male
ORD21698,CUST9698,60,PROD545,Canada,1/10/2019,1/2/2025,1,paused,2/15/2021,66.91,3,24,Electronics,Shampoo,Beauty,Female
ORD6601,CUST2601,58,PROD1801,UK,6/23/2022,2/23/2023,3,cancelled,8/31/2024,506.88,2,47,Clothing,Camera,Electronics,Female
ORD21214,CUST9214,22,PROD546,Canada,3/5/2023,12/18/2024,2,cancelled,7/9/2024,94.82,1,14,Beauty,Lip Balm,Beauty,Female
ORD5972,CUST1972,62,PROD1172,India,1/5/2023,7/24/2025,2,cancelled,10/20/2024,180.75,3,37,Electronics,Nail Polish,Beauty,Female
ORD21682,CUST9682,32,PROD511,India,9/20/2019,9/13/2024,1,paused,11/17/2020,99.61,1,17,Sports,Jeans,Clothing,Male
ORD19555,CUST7555,34,PROD505,Canada,12/3/2021,7/15/2025,0,active,4/17/2022,203.53,4,22,Sports,Smartwatch,Electronics,Male
ORD21107,CUST9107,28,PROD545,UK,7/20/2023,12/13/2023,4,cancelled,10/23/2023,21.02,1,6,Sports,Shampoo,Beauty,Female
ORD6791,CUST2791,52,PROD1991,Germany,12/22/2022,6/5/2025,5,paused,7/8/2024,178.14,7,31,Home,Dress,Clothing,Female
ORD19697,CUST7697,32,PROD546,UK,2/21/2022,3/3/2025,2,active,5/17/2024,90.19,7,34,Clothing,Lip Balm,Beauty,Male
ORD6055,CUST2055,38,PROD1255,Pakistan,7/20/2023,10/8/2023,0,paused,2/4/2025,292.96,4,36,Electronics,Smartphone,Electronics,Male
ORD6089,CUST2089,29,PROD1289,Canada,10/1/2020,9/6/2021,0,active,9/4/2021,61.45,9,42,Beauty,Face Wash,Beauty,Female
ORD20725,CUST8725,18,PROD544,Pakistan,3/25/2019,4/4/2024,3,cancelled,6/10/2021,25.84,2,4,Clothing,Moisturizer,Beauty,Female
ORD20274,CUST8274,65,PROD527,Canada,4/19/2025,7/15/2025,1,active,6/10/2025,73.75,2,15,Electronics,Swim Goggles,Sports,Female
ORD21202,CUST9202,44,PROD547,Canada,7/15/2022,8/3/2024,3,cancelled,3/17/2024,99.21,4,12,Home,Sunscreen,Beauty,Male
ORD5152,CUST1152,27,PROD352,Pakistan,11/9/2021,1/18/2023,5,active,1/25/2024,172.17,7,41,Home,Microwave,Home,Female
ORD21051,CUST9051,64,PROD520,Canada,6/13/2021,6/8/2023,3,cancelled,7/15/2022,46.68,1,3,Sports,Football,Sports,Male
ORD20862,CUST8862,51,PROD527,Pakistan,10/24/2023,4/17/2024,4,cancelled,3/21/2024,11.55,2,2,Beauty,Swim Goggles,Sports,Male
ORD19060,CUST7060,25,PROD514,Pakistan,7/19/2020,6/24/2025,0,active,4/9/2021,588.03,9,47,Clothing,Sneakers,Clothing,Female
ORD20045,CUST8045,60,PROD540,Pakistan,12/22/2020,6/16/2025,2,active,7/10/2024,255.79,2,39,Clothing,Perfume,Beauty,Female
ORD19297,CUST7297,52,PROD531,USA,4/18/2022,7/14/2025,1,active,5/6/2024,232.41,9,51,Electronics,Vacuum Cleaner,Home,Male
ORD5751,CUST1751,26,PROD951,UK,5/11/2022,3/26/2023,2,paused,10/11/2022,138.8,3,1,Sports,Yoga Mat,Sports,Female
ORD6848,CUST2848,30,PROD2048,USA,5/22/2023,7/19/2023,3,active,2/8/2024,477.46,4,28,Electronics,Basketball,Sports,Male
ORD20496,CUST8496,68,PROD512,Germany,8/12/2020,3/22/2025,1,active,6/21/2021,67.58,2,20,Clothing,Dress,Clothing,Male
ORD19344,CUST7344,25,PROD522,India,3/21/2023,7/25/2025,1,active,3/16/2024,595.65,8,52,Beauty,Yoga Mat,Sports,Female
ORD21620,CUST9620,66,PROD531,Canada,4/15/2022,12/19/2024,2,paused,7/13/2022,51.02,5,18,Electronics,Vacuum Cleaner,Home,Male
ORD19535,CUST7535,51,PROD517,Germany,4/25/2021,5/14/2025,0,active,11/24/2021,203.37,7,24,Home,Coat,Clothing,Male
ORD5325,CUST1325,46,PROD525,Canada,9/10/2020,10/1/2024,4,cancelled,4/28/2025,556.7,2,39,Clothing,Running Shoes,Sports,Other
ORD6258,CUST2258,46,PROD1458,Canada,9/20/2021,9/24/2024,3,active,4/21/2024,102.14,3,17,Beauty,Dining Table,Home,Male
ORD20931,CUST8931,42,PROD503,India,6/8/2019,2/6/2024,4,cancelled,8/19/2020,16.25,3,1,Beauty,Headphones,Electronics,Female
ORD19298,CUST7298,47,PROD507,UK,3/13/2021,4/29/2025,1,active,11/2/2024,475.92,9,52,Clothing,Speaker,Electronics,Male
ORD21667,CUST9667,37,PROD527,USA,3/14/2021,1/10/2025,2,paused,10/10/2023,141.09,2,13,Clothing,Swim Goggles,Sports,Female
ORD19574,CUST7574,20,PROD545,UK,12/18/2023,5/3/2025,2,active,10/25/2024,162.0,4,35,Electronics,Shampoo,Beauty,Female
ORD6827,CUST2827,61,PROD2027,Germany,7/19/2021,1/6/2025,4,active,10/23/2024,213.98,3,27,Home,Sneakers,Clothing,Female
ORD21805,CUST9805,58,PROD531,UK,6/16/2023,8/19/2024,3,paused,8/8/2024,140.35,5,9,Home,Vacuum Cleaner,Home,Female
ORD6719,CUST2719,40,PROD1919,Pakistan,11/5/2020,3/8/2023,1,cancelled,11/7/2024,870.22,2,35,Beauty,Sneakers,Clothing,Female
ORD6426,CUST2426,23,PROD1626,Germany,6/21/2021,5/26/2024,1,active,7/11/2021,100.62,9,13,Beauty,Cricket Bat,Sports,Female
ORD6665,CUST2665,64,PROD1865,USA,10/7/2021,8/5/2024,3,paused,1/17/2023,823.69,2,2,Home,Bluetooth Speaker,Electronics,Male
ORD20669,CUST8669,46,PROD512,India,10/7/2023,2/27/2024,4,cancelled,2/9/2024,11.09,1,12,Home,Dress,Clothing,Female
ORD21295,CUST9295,39,PROD532,USA,10/9/2021,1/4/2025,4,cancelled,6/8/2024,118.13,2,17,Beauty,Coffee Maker,Home,Male
ORD19517,CUST7517,21,PROD510,USA,3/22/2020,7/24/2025,0,active,9/27/2024,116.74,3,37,Clothing,T-Shirt,Clothing,Male
ORD19671,CUST7671,35,PROD544,India,8/22/2019,3/23/2025,2,active,9/22/2021,180.34,4,22,Clothing,Moisturizer,Beauty,Female
ORD19673,CUST7673,66,PROD514,USA,7/27/2023,4/1/2025,2,active,2/2/2024,105.2,7,29,Electronics,Sneakers,Clothing,Female
ORD20224,CUST8224,45,PROD520,India,5/2/2025,5/23/2025,0,active,5/3/2025,239.03,3,5,Home,Football,Sports,Male
ORD19090,CUST7090,45,PROD513,India,7/29/2020,6/23/2025,0,active,6/2/2025,555.47,6,52,Home,Jacket,Clothing,Female
ORD20842,CUST8842,22,PROD542,Germany,9/30/2019,2/16/2024,3,cancelled,4/16/2023,28.55,1,2,Clothing,Nail Polish,Beauty,Female
ORD5114,CUST1114,31,PROD314,Pakistan,12/16/2021,5/27/2023,3,active,11/1/2023,164.62,6,15,Sports,Sofa,Home,Female
ORD5299,CUST1299,45,PROD499,Pakistan,2/28/2021,12/31/2023,5,cancelled,4/16/2025,10.88,9,38,Electronics,Camera,Electronics,Male
ORD20872,CUST8872,21,PROD523,USA,11/4/2023,12/14/2023,4,cancelled,11/17/2023,12.8,3,3,Sports,Cricket Bat,Sports,Male
ORD6416,CUST2416,63,PROD1616,Canada,5/4/2023,10/8/2024,4,cancelled,3/7/2024,259.9,6,34,Clothing,Sneakers,Clothing,Female
ORD5973,CUST1973,61,PROD1173,Pakistan,9/25/2021,1/18/2025,3,active,9/10/2022,296.92,4,28,Electronics,Camera,Electronics,Female
ORD5735,CUST1735,67,PROD935,Canada,6/30/2021,4/12/2025,2,active,7/23/2024,18.43,9,33,Clothing,Shirt,Clothing,Female
ORD20791,CUST8791,39,PROD513,USA,11/29/2022,4/4/2023,3,cancelled,3/10/2023,66.43,1,3,Beauty,Jacket,Clothing,Female
ORD6096,CUST2096,64,PROD1296,Germany,1/18/2022,10/2/2024,2,active,11/7/2023,121.04,7,33,Clothing,Shampoo,Beauty,Male
ORD21689,CUST9689,27,PROD535,India,6/21/2020,12/12/2024,2,paused,10/22/2023,79.12,1,20,Sports,Desk Lamp,Home,Female
ORD5905,CUST1905,40,PROD1105,USA,9/7/2020,7/12/2025,4,active,1/23/2021,23.66,7,46,Home,Jeans,Clothing,Female
ORD19197,CUST7197,49,PROD500,Canada,3/1/2019,6/5/2025,0,active,12/13/2021,531.1,7,43,Electronics,Smartphone,Electronics,Female
ORD21962,CUST9962,66,PROD515,India,11/28/2022,10/28/2024,1,paused,1/21/2024,89.61,5,25,Clothing,Hoodie,Clothing,Male
ORD19195,CUST7195,47,PROD544,Canada,10/15/2021,5/24/2025,1,active,8/16/2022,426.81,4,50,Clothing,Moisturizer,Beauty,Other
ORD21026,CUST9026,50,PROD546,Germany,5/9/2021,12/15/2023,4,cancelled,11/26/2022,47.07,2,6,Home,Lip Balm,Beauty,Female
ORD20908,CUST8908,62,PROD500,Canada,8/30/2019,11/17/2023,5,cancelled,11/7/2022,52.47,2,10,Sports,Smartphone,Electronics,Male
ORD5239,CUST1239,50,PROD439,USA,12/27/2022,2/26/2025,5,active,2/4/2025,25.75,7,8,Clothing,Tennis Racket,Sports,Female
ORD21636,CUST9636,41,PROD531,Canada,1/1/2021,2/12/2025,1,paused,12/24/2023,172.18,4,13,Home,Vacuum Cleaner,Home,Male
ORD6213,CUST2213,57,PROD1413,India,3/4/2022,1/20/2024,4,active,11/29/2024,927.7,2,23,Sports,Bluetooth Speaker,Electronics,Male
ORD19288,CUST7288,51,PROD522,USA,6/16/2023,7/2/2025,1,active,6/9/2025,546.68,9,54,Beauty,Yoga Mat,Sports,Female
ORD5662,CUST1662,57,PROD862,UK,10/17/2020,2/16/2025,4,paused,1/7/2023,111.45,8,39,Clothing,Microwave,Home,Female
ORD19764,CUST7764,52,PROD532,USA,8/25/2022,3/4/2025,0,active,11/16/2024,206.61,4,42,Home,Coffee Maker,Home,Female
ORD5902,CUST1902,32,PROD1102,UK,3/2/2023,11/15/2023,5,active,12/12/2024,326.37,4,2,Sports,T-Shirt,Clothing,Male
ORD6288,CUST2288,69,PROD1488,India,7/7/2022,5/28/2023,2,cancelled,9/22/2024,417.98,4,35,Sports,Perfume,Beauty,Female
ORD20206,CUST8206,52,PROD521,Germany,5/17/2025,6/24/2025,1,active,6/24/2025,169.04,2,6,Beauty,Dumbbells,Sports,Female
ORD19321,CUST7321,32,PROD514,India,5/5/2023,4/26/2025,1,active,6/9/2024,436.24,4,38,Electronics,Sneakers,Clothing,Female
ORD6743,CUST2743,62,PROD1943,Canada,4/12/2021,1/27/2022,2,active,10/31/2022,49.62,6,49,Sports,Hoodie,Clothing,Female
ORD5385,CUST1385,26,PROD585,UK,5/5/2023,3/4/2024,4,paused,6/24/2024,68.54,8,18,Sports,Gaming Console,Electronics,Female
ORD5111,CUST1111,59,PROD311,India,1/27/2023,12/26/2023,0,paused,1/11/2025,221.28,8,41,Clothing,Jeans,Clothing,Female
ORD6824,CUST2824,53,PROD2024,Pakistan,10/24/2021,10/1/2023,0,active,7/23/2025,132.42,3,1,Beauty,Dumbbells,Sports,Other
ORD6115,CUST2115,29,PROD1315,Pakistan,12/27/2020,8/28/2023,3,active,4/8/2023,99.05,3,28,Clothing,Vacuum Cleaner,Home,Female
ORD21293,CUST9293,33,PROD530,USA,10/5/2020,10/17/2024,4,cancelled,7/16/2023,70.34,2,12,Beauty,Refrigerator,Home,Female
ORD20563,CUST8563,41,PROD543,Canada,5/5/2019,11/20/2023,4,cancelled,1/13/2023,65.87,2,5,Beauty,Conditioner,Beauty,Female
ORD20560,CUST8560,31,PROD526,UK,10/10/2021,7/13/2023,5,cancelled,11/14/2021,27.74,1,4,Home,Tennis Racket,Sports,Female
ORD6380,CUST2380,67,PROD1580,USA,8/1/2021,10/22/2024,3,cancelled,2/2/2023,755.57,1,20,Clothing,Sneakers,Clothing,Female
ORD20642,CUST8642,52,PROD533,UK,5/23/2022,5/18/2023,4,cancelled,4/10/2023,38.6,2,9,Sports,Blender,Home,Male
ORD5597,CUST1597,66,PROD797,Canada,1/26/2021,1/28/2021,1,active,12/4/2023,697.6,2,8,Electronics,Perfume,Beauty,Male
ORD21735,CUST9735,39,PROD536,Germany,2/7/2021,7/30/2024,2,paused,2/20/2024,173.17,3,16,Electronics,Microwave,Home,Male
ORD5288,CUST1288,28,PROD488,Pakistan,2/12/2022,4/7/2024,1,active,1/11/2025,209.41,5,8,Sports,Perfume,Beauty,Male
ORD19080,CUST7080,66,PROD525,India,6/25/2020,6/16/2025,1,active,6/16/2022,297.56,4,33,Sports,Running Shoes,Sports,Male
ORD19591,CUST7591,69,PROD517,India,1/27/2022,3/5/2025,2,active,2/10/2023,156.43,6,34,Sports,Coat,Clothing,Female
ORD21751,CUST9751,48,PROD541,USA,11/8/2023,12/19/2024,2,paused,3/29/2024,113.63,5,19,Home,Face Wash,Beauty,Male
ORD21947,CUST9947,58,PROD520,UK,8/27/2019,9/13/2024,1,paused,2/5/2020,187.85,3,16,Electronics,Football,Sports,Female
ORD19271,CUST7271,45,PROD536,Pakistan,6/26/2020,8/5/2025,1,active,12/9/2021,213.75,6,36,Clothing,Microwave,Home,Male
ORD5197,CUST1197,34,PROD397,USA,10/1/2022,3/3/2023,2,active,3/20/2023,429.25,4,45,Electronics,Headphones,Electronics,Male
ORD19213,CUST7213,31,PROD540,Canada,4/12/2019,7/16/2025,0,active,6/20/2024,555.63,4,38,Home,Perfume,Beauty,Male
ORD6731,CUST2731,42,PROD1931,India,8/4/2022,2/3/2023,3,active,10/5/2022,388.38,2,35,Clothing,Dining Table,Home,Female
ORD5870,CUST1870,68,PROD1070,Pakistan,8/28/2021,3/9/2022,5,active,4/18/2022,216.65,3,7,Home,Hoodie,Clothing,Female
ORD20729,CUST8729,67,PROD545,Pakistan,4/5/2021,3/14/2024,4,cancelled,2/8/2024,13.21,2,11,Beauty,Shampoo,Beauty,Female
ORD20471,CUST8471,67,PROD520,USA,9/7/2020,6/3/2025,1,active,9/7/2024,91.77,1,25,Home,Football,Sports,Male
ORD6269,CUST2269,43,PROD1469,Pakistan,2/16/2021,1/17/2024,4,active,2/21/2024,218.97,7,23,Sports,Perfume,Beauty,Female
ORD19422,CUST7422,35,PROD532,India,11/18/2023,7/29/2025,0,active,7/8/2025,346.24,4,42,Clothing,Coffee Maker,Home,Female
ORD6802,CUST2802,37,PROD2002,Pakistan,12/8/2020,12/14/2021,4,active,1/8/2022,390.24,2,49,Electronics,Football,Sports,Female
ORD19900,CUST7900,44,PROD506,UK,3/18/2019,6/27/2025,1,active,4/2/2022,212.15,3,33,Home,Monitor,Electronics,Female
ORD6456,CUST2456,44,PROD1656,Germany,3/11/2021,11/1/2022,5,active,5/13/2025,976.01,2,45,Clothing,Yoga Mat,Sports,Male
ORD21041,CUST9041,53,PROD506,Canada,6/29/2019,6/10/2024,5,cancelled,12/1/2023,19.65,2,10,Beauty,Monitor,Electronics,Male
ORD20667,CUST8667,52,PROD511,Pakistan,1/7/2022,8/7/2023,5,cancelled,2/24/2023,11.64,2,3,Sports,Jeans,Clothing,Male
ORD6691,CUST2691,21,PROD1891,USA,5/4/2023,6/15/2023,0,active,7/6/2025,383.59,3,33,Beauty,Yoga Mat,Sports,Male
ORD6095,CUST2095,63,PROD1295,India,10/8/2022,7/18/2023,5,active,4/10/2023,247.22,4,31,Clothing,Lipstick,Beauty,Female
ORD20491,CUST8491,50,PROD530,India,9/26/2019,7/9/2025,1,active,3/30/2022,148.62,2,15,Home,Refrigerator,Home,Female
ORD5967,CUST1967,32,PROD1167,Germany,7/31/2021,5/20/2022,2,cancelled,8/4/2025,77.12,3,31,Clothing,Chair,Home,Male
ORD6228,CUST2228,60,PROD1428,Germany,4/7/2023,3/14/2025,0,active,12/29/2023,101.16,8,35,Home,Microwave,Home,Other
ORD19024,CUST7024,23,PROD522,USA,8/17/2022,6/28/2025,1,active,7/24/2023,336.04,4,55,Clothing,Yoga Mat,Sports,Male
ORD21934,CUST9934,46,PROD543,UK,9/6/2020,2/8/2025,1,paused,10/2/2023,88.7,2,21,Home,Conditioner,Beauty,Male
ORD6712,CUST2712,53,PROD1912,UK,3/6/2023,5/21/2025,2,active,4/2/2024,186.91,6,30,Clothing,Jeans,Clothing,Male
ORD19558,CUST7558,65,PROD513,India,2/17/2022,5/15/2025,1,active,9/14/2023,157.23,6,45,Clothing,Jacket,Clothing,Female
ORD20984,CUST8984,65,PROD520,UK,7/18/2023,12/28/2023,3,cancelled,12/1/2023,15.87,2,5,Home,Football,Sports,Male
ORD20671,CUST8671,65,PROD541,India,12/28/2019,8/5/2023,3,cancelled,3/13/2020,28.67,3,6,Beauty,Face Wash,Beauty,Male
ORD21639,CUST9639,42,PROD527,Pakistan,5/14/2021,8/1/2024,1,paused,8/28/2022,171.98,4,15,Beauty,Swim Goggles,Sports,Male
ORD19294,CUST7294,43,PROD511,Germany,1/25/2019,4/24/2025,1,active,5/1/2021,346.1,6,47,Clothing,Jeans,Clothing,Female
ORD19547,CUST7547,51,PROD532,India,7/6/2021,7/4/2025,1,active,3/24/2023,229.56,6,27,Sports,Coffee Maker,Home,Male
ORD20391,CUST8391,59,PROD505,USA,12/19/2022,7/6/2025,1,active,8/3/2024,43.46,3,26,Electronics,Smartwatch,Electronics,Female
ORD19649,CUST7649,49,PROD542,Canada,5/18/2023,5/31/2025,1,active,8/29/2024,213.72,6,41,Electronics,Nail Polish,Beauty,Female
ORD20302,CUST8302,41,PROD521,India,2/6/2025,4/7/2025,1,active,4/5/2025,188.74,4,18,Sports,Dumbbells,Sports,Female
ORD19417,CUST7417,60,PROD546,UK,1/20/2019,5/2/2025,1,active,6/1/2023,499.96,9,32,Clothing,Lip Balm,Beauty,Female
ORD5758,CUST1758,35,PROD958,UK,11/10/2020,1/4/2021,3,active,5/6/2025,453.96,4,17,Clothing,Smartphone,Electronics,Male
ORD6094,CUST2094,51,PROD1294,Germany,11/22/2020,11/26/2022,3,active,12/15/2021,4.8,7,27,Clothing,Skirt,Clothing,Female
ORD6265,CUST2265,48,PROD1465,Canada,11/5/2021,8/10/2022,3,active,5/25/2023,124.07,3,27,Electronics,Conditioner,Beauty,Female
ORD6708,CUST2708,33,PROD1908,USA,9/27/2021,10/12/2024,1,cancelled,8/10/2025,227.54,8,10,Sports,Sofa,Home,Female
ORD20494,CUST8494,21,PROD545,India,11/20/2020,6/17/2025,2,active,7/5/2022,52.26,1,27,Home,Shampoo,Beauty,Female
ORD20258,CUST8258,29,PROD531,USA,8/22/2024,6/23/2025,0,active,1/16/2025,213.16,1,13,Home,Vacuum Cleaner,Home,Male
ORD19359,CUST7359,36,PROD541,Canada,8/19/2022,5/21/2025,1,active,8/18/2024,567.3,4,44,Electronics,Face Wash,Beauty,Male
ORD19723,CUST7723,61,PROD517,India,9/28/2020,4/26/2025,2,active,8/16/2021,138.14,4,35,Home,Coat,Clothing,Male
ORD6535,CUST2535,41,PROD1735,Pakistan,2/25/2023,8/17/2024,2,cancelled,8/17/2024,129,9,30,Sports,Yoga Mat,Sports,Female
ORD20054,CUST8054,49,PROD513,Germany,3/17/2022,8/2/2025,0,active,2/16/2024,283.38,7,25,Home,Jacket,Clothing,Female
ORD20176,CUST8176,43,PROD535,Germany,3/16/2025,4/6/2025,0,active,3/16/2025,148.74,2,5,Sports,Desk Lamp,Home,Male
ORD21832,CUST9832,53,PROD531,Germany,9/8/2019,9/20/2024,2,paused,10/13/2019,241.56,3,20,Clothing,Vacuum Cleaner,Home,Male
ORD20273,CUST8273,47,PROD504,Canada,9/8/2024,6/15/2025,0,active,11/5/2024,139.37,2,12,Sports,Camera,Electronics,Female
